,title,genres,tmdb_id
8093,Why Stop Now (2012),Comedy|Drama,118677
8094,Tabu (2012),Drama|Romance,93858
8095,Upside Down (2012),Drama|Romance|Sci-Fi,58244
8096,"Liability, The (2012)",Action|Thriller,162145
8097,Angst  (1983),Drama|Horror,18912
8098,Stand Up Guys (2012),Comedy|Crime,121824
8099,Side Effects (2013),Crime|Drama|Mystery|Thriller,109421
8100,Identity Thief (2013),Comedy|Crime,109431
8101,"ABCs of Death, The (2012)",Horror,87436
8102,Beautiful Creatures (2013),Drama|Fantasy|Romance,109491
8103,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,47964
8104,21 and Over (2013),Comedy,107811
8105,Safe Haven (2013),Drama|Mystery|Romance,112949
8106,Frozen Planet (2011),Documentary,134481
8107,"Act of Killing, The (2012)",Documentary,123678
8108,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,122857
8109,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi,68179
8110,Before Midnight (2013),Drama|Romance,132344
8111,Snitch (2013),Action|Drama|Thriller,134411
8112,Dark Skies (2013),Horror|Sci-Fi|Thriller,145135
8113,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,130739
8114,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,170657
8115,Maniac Cop 2 (1990),Action|Horror|Thriller,28090
8116,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,81005
8117,Wadjda (2012),Drama,129112
8118,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,59255
8119,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,43650
8120,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,72559
8121,Stoker (2013),Drama|Mystery|Thriller,86825
8122,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,68728
8123,"Croods, The (2013)",Adventure|Animation|Comedy,49519
8124,"Incredible Burt Wonderstone, The (2013)",Comedy,124459
8125,"Call, The (2013)",Drama|Thriller,158011
8126,Olympus Has Fallen (2013),Action|Thriller,117263
8127,"First Time, The (2012)",Comedy|Drama|Romance,84199
8128,Mezzo Forte (1998),Action|Animation|Comedy,55892
8129,"Place Beyond the Pines, The (2012)",Crime|Drama,97367
8130,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,127867
8131,Phil Spector (2013),Drama,173153
8132,"Host, The (2013)",Action|Adventure|Romance,72710
8133,Admission (2013),Comedy|Romance,144340
8134,Evil Dead (2013),Horror,109428
8135,Trance (2013),Crime|Thriller,68727
8136,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,133698
8137,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,75612
8138,Dark Tide (2012),Adventure|Drama|Thriller,59963
8139,42 (2013),Drama,109410
8140,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,110420
8141,Disconnect (2012),Drama|Thriller,127517
8142,"Invincible Iron Man, The (2007)",Animation,13647
8143,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,42699
8144,Pain & Gain (2013),Action|Comedy|Crime,134374
8145,Hulk Vs. (2009),Animation,15257
8146,Resolution (2012),Horror|Thriller,121606
8147,Grabbers (2012),Comedy|Horror|Sci-Fi,84204
8148,Justice League: Doom (2012) ,Action|Animation|Fantasy,76589
8149,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,44865
8150,This Is the End (2013),Action|Comedy,109414
8151,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,68721
8152,"English Teacher, The (2013)",Comedy|Drama,174321
8153,Mud (2012),Adventure|Crime|Drama,103731
8154,Bill Hicks: Revelations (1993),Comedy,25117
8155,Pawn (2013),Crime|Thriller,165739
8156,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,45736
8157,Syrup (2013),Comedy|Drama,72525
8158,"Great Gatsby, The (2013)",Drama,64682
8159,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,54138
8160,"Internship, The (2013)",Comedy,116741
8161,Darkon (2006),Documentary|Fantasy,16150
8162,Mimino (1977),Comedy,27861
8163,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,20803
8164,Only God Forgives (2013),Drama|Thriller,77987
8165,"Hangover Part III, The (2013)",Comedy,109439
8166,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,82992
8167,Epic (2013),Adventure|Animation|Fantasy,116711
8168,Captain America (1979),Action|Drama,197467
8169,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary,86282
8170,"Rink, The (1916)",Comedy,2077
8171,Captain America II: Death Too Soon (1979),Action|Crime,197481
8172,Down Terrace (2009),Comedy|Crime|Drama,42151
8173,Frances Ha (2012),Comedy|Drama,121986
8174,"Lords of Salem, The (2012)",Horror|Thriller,104755
8175,Behind the Candelabra (2013),Drama,119675
8176,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary,130824
8177,With Great Power: The Stan Lee Story (2012),Documentary,86843
8178,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,82700
8179,Now You See Me (2013),Crime|Mystery|Thriller,75656
8180,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller,133463
8181,"Way, Way Back, The (2013)",Comedy|Drama,147773
8182,Much Ado About Nothing (2012),Comedy|Drama|Romance,91739
8183,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,49521
8184,"Kings of Summer, The (2013)",Comedy,156700
8185,"Purge, The (2013)",Crime|Horror|Thriller,158015
8186,Rapture-Palooza (2013),Comedy|Fantasy,174188
8187,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,159014
8188,"Bling Ring, The (2013)",Crime|Drama,96936
8189,Monsters University (2013),Adventure|Animation|Comedy,62211
8190,Schlussmacher (2013),Comedy,160085
8191,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,80518
8192,Maniac (2012),Horror|Thriller,103620
8193,Not Suitable for Children (2012),Comedy|Romance,120292
8194,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,68726
8195,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation,177271
8196,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,152742
8197,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance,53928
8198,World War Z (2013),Action|Drama|Horror|IMAX,72190
8199,Elysium (2013),Action|Drama|Sci-Fi|IMAX,68724
8200,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,93456
8201,White House Down (2013),Action|Drama|Thriller|IMAX,117251
8202,"World's End, The (2013)",Action|Comedy|Sci-Fi,107985
8203,Redemption (Hummingbird) (2013),Action|Crime|Thriller,136418
8204,"Heat, The (2013)",Action|Comedy|Crime,136795
8205,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,57201
8206,Passion (2012),Crime|Drama|Mystery|Thriller,109099
8207,V/H/S/2 (2013),Horror|Thriller,159117
8208,"Knot, The (2012)",Comedy|Romance,136386
8209,The Spectacular Now (2013),Comedy|Drama|Romance,157386
8210,"Lifeguard, The (2013)",Comedy|Drama,157375
8211,Sharknado (2013),Sci-Fi,205321
8212,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary,178946
8213,Stuck in Love (2012),Comedy|Drama|Romance,111969
8214,Class Act (1992),Comedy,30963
8215,Fruitvale Station (2013),Drama,157354
8216,R.I.P.D. (2013),Action|Comedy|Fantasy,49524
8217,"Field in England, A (2013)",Drama|Fantasy|Thriller|War,179111
8218,"Conjuring, The (2013)",Horror|Thriller,138843
8219,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,77950
8220,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,76170
8221,Drinking Buddies (2013),Comedy|Drama|Romance,172533
8222,Red 2 (2013),Action|Comedy|Crime|Thriller,146216
8223,Coffee Town (2013),Comedy,198062
8224,Revenge for Jolly! (2012),Comedy|Drama,192126
8225,2 Guns (2013),Action|Comedy|Crime,136400
8226,Blue Jasmine (2013),Drama,160588
8227,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,179144
8228,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi,58447
8229,Louis C.K.: Oh My God (2013),Comedy,185574
8230,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,76285
8231,"Smurfs 2, The (2013)",Animation|Children|Comedy,77931
8232,Alan Partridge: Alpha Papa (2013),Comedy,177699
8233,Man of Tai Chi (2013),Action|IMAX,76544
8234,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,21683
8235,We're the Millers (2013),Comedy|Crime,138832
8236,Grown Ups 2 (2013),Comedy,109418
8237,Kick-Ass 2 (2013),Action|Comedy|Crime,59859
8238,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,87421
8239,Planes (2013),Adventure|Animation|Comedy,151960
8240,Blackfish (2013),Documentary,158999
8241,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,149870
8242,Jobs (2013),Drama,115782
8243,Lee Daniels' The Butler (2013),Drama,132363
8244,In a World... (2013),Comedy,157360
8245,About Time (2013),Drama|Fantasy|Romance,122906
8246,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,30061
8247,You're Next (2011),Horror|Thriller,83899
8248,Maria Bamford: The Special Special Special! (2012),Comedy,147129
8249,Getaway (2013),Action|Crime,146227
8250,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure|Animation|Sci-Fi,49802
8251,Rage of Honor (1987),Action|Crime,17282
8252,Gravity (2013),Action|Sci-Fi|IMAX,49047
8253,What If (2013),Comedy|Drama|Romance,212716
8254,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,115199
8255,Prisoners (2013),Drama|Mystery|Thriller,146233
8256,Austenland (2013),Comedy|Romance,156711
8257,Insidious: Chapter 2 (2013),Horror|Thriller,91586
8258,Rush (2013),Action|Drama,96721
8259,"Family, The (2013)",Action|Comedy|Crime,112205
8260,Short Term 12 (2013),Drama,169813
8261,Collision Course (1989),Action|Comedy|Thriller,102059
8262,"To Do List, The (2013)",Comedy,129139
8263,Inescapable (2012),Action|Drama|War,121676
8264,Nebraska (2013),Adventure|Drama,129670
8265,Enough Said (2013),Comedy|Drama|Romance,209263
8266,Don Jon (2013),Comedy|Drama|Romance,138697
8267,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,157820
8268,"Century of the Self, The (2002)",Documentary,51452
8269,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,157409
8270,Bad Milo (Bad Milo!) (2013),Comedy|Horror,172828
8271,Runner Runner (2013),Crime|Drama|Thriller,146238
8272,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,152584
8273,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,109451
8274,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,109424
8275,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical,51985
8276,Machete Kills (Machete 2) (2013),Action|Crime|Thriller,106747
8277,Filth (2013),Comedy|Crime|Drama,85889
8278,Escape Plan (2013),Action|Mystery|Thriller,107846
8279,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama,55370
8280,Carrie (2013),Drama|Horror,133805
8281,UnHung Hero (2013),Documentary,173495
8282,"Counselor, The (2013)",Crime|Drama|Thriller,109091
8283,Escape From Tomorrow (2013),Drama|Fantasy|Horror,158752
8284,"Double, The (2013)",Comedy|Drama|Thriller,146015
8285,12 Years a Slave (2013),Drama,76203
8286,All Is Lost (2013),Action|Adventure|Drama,152747
8287,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,80274
8288,Jackass Presents: Bad Grandpa (2013),Comedy,208134
8289,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,76338
8290,Dallas Buyers Club (2013),Drama,152532
8291,"Selfish Giant, The (2013)",Drama,194101
8292,Last Vegas (2013),Comedy|Drama|Romance,137093
8293,Philomena (2013),Comedy|Drama,205220
8294,"Book Thief, The (2013)",Children|Drama|War,203833
8295,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,101299
8296,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,57158
8297,47 Ronin (2013),Action|Adventure|Fantasy,64686
8298,Delivery Man (2013),Comedy,146239
8299,Charlie Countryman (2013),Action|Comedy|Romance,41602
8300,Red Flag (2012),Comedy|Drama|Romance,137312
8301,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,253941
8302,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror,80662
8303,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,109445
8304,Inside Llewyn Davis (2013),Drama,86829
8305,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,106646
8306,Homefront (2013),Action|Crime|Thriller,204082
8307,Mandela: Long Walk to Freedom (2013),Drama,192136
8308,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,75629
8309,All is Bright (2013),Comedy|Drama,174311
8310,Tim's Vermeer (2013),Documentary,212063
8311,American Hustle (2013),Crime|Drama,168672
8312,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,116745
8313,Her (2013),Drama|Romance|Sci-Fi,152601
8314,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi,39260
8315,"Christmas Carol, A (1977)",Drama|Fantasy,45697
8316,Lone Survivor (2013),Action|Drama|Thriller|War,193756
8317,Saving Mr. Banks (2013),Comedy|Drama,140823
8318,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama,40897
8319,Oldboy (2013),Action|Drama|Mystery,87516
8320,Dampfnudelblues (2013),Comedy|Crime,209232
8321,Anchorman 2: The Legend Continues (2013),Comedy,109443
8322,Snowpiercer (2013),Action|Drama|Sci-Fi,110415
8323,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War,37129
8324,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi,20894
8325,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,20878
8326,Haunter (2013),Horror|Mystery|Thriller,166271
8327,Wrong Cops (2013),Comedy|Crime,158990
8328,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy,27190
8329,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller,180894
8330,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy,233063
8331,High School (2010),Comedy,27584
8332,Grudge Match (2013),Comedy,64807
8333,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy,13194
8334,Only Lovers Left Alive (2013),Drama|Horror|Romance,152603
8335,Cats (1998),Musical,230657
8336,MacGyver: Trail to Doomsday (1994),Action|Adventure,13632
8337,Bad Karma (2012),Thriller,122796
8338,Hunting Elephants (2013),Comedy|Crime,204810
8339,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,126963
8340,Freezer (2014),Action|Thriller,243531
8341,We Are What We Are (2013),Drama|Horror|Mystery|Thriller,159128
8342,Dragon ball Z 04: Lord Slug (1991),Animation|Children,39102
8343,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance,206408
8344,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children,39148
8345,Ride Along (2014),Action|Comedy,168530
8346,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,137094
8347,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,157350
8348,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,6418
8349,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance,126319
8350,Drift (2013),Drama,137968
8351,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,100241
8352,Better Living Through Chemistry (2014),Comedy|Drama,157099
8353,Nymphomaniac: Volume I (2013),Drama,110414
8354,Enemy (2013),Mystery|Thriller,181886
8355,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,15359
8356,"Monuments Men, The (2014)",Action|Drama|War,152760
8357,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,137106
8358,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,97020
8359,"Art of the Steal, The (2013)",Crime,209247
8360,Nymphomaniac: Volume II (2013),Drama|Mystery,249397
8361,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,74461
8362,Venus in Fur (La Vénus à la fourrure) (2013),Drama,197082
8363,Date and Switch (2014),Comedy,99367
8364,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,157834
8365,Winter's Tale (2014),Drama|Fantasy|Mystery,137321
8366,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime,146375
8367,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,103732
8368,Cold Comes the Night (2013),Crime|Drama|Thriller,210047
8369,Chouchou (2003),Comedy,17684
8370,Someone Marry Barry (2014),Comedy,249923
8371,About Last Night (2014),Comedy|Romance,222899
8372,"Grand Budapest Hotel, The (2014)",Comedy|Drama,120467
8373,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance,84319
8374,Bring It On: Fight to the Finish (2009),Comedy,21474
8375,That Awkward Moment (2014),Comedy|Romance,225565
8376,Interstellar (2014),Sci-Fi|IMAX,157336
8377,3 Days to Kill (2014),Action|Crime|Drama,192102
8378,Welcome to the Jungle (2013),Comedy,205724
8379,Non-Stop (2014),Action|Mystery|Thriller,225574
8380,Wrinkles (Arrugas) (2011),Animation|Drama,85444
8381,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance,198375
8382,300: Rise of an Empire (2014),Action|Drama|War|IMAX,53182
8383,Particle Fever (2013),Documentary,202141
8384,"Bag Man, The (2014)",Crime|Drama|Thriller,242076
8385,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,82703
8386,Under the Skin (2013),Horror|Sci-Fi|Thriller,97370
8387,Need for Speed (2014),Action|Crime|Drama|IMAX,136797
8388,Barefoot (2014),Comedy|Drama|Romance,242042
8389,Veronica Mars (2014),Comedy|Crime|Drama,177494
8390,Bad Words (2013),Comedy,209403
8391,Son of God (2014),Drama,235260
8392,Puss in Boots: The Three Diablos (2012),Animation|Comedy,83201
8393,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,134350
8394,Ocho apellidos vascos (2014),Comedy,236737
8395,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,100402
8396,Noah (2014),Adventure|Drama|IMAX,86834
8397,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,227783
8398,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance,53168
8399,13 Sins (2014),Horror|Thriller,155084
8400,Muppets Most Wanted (2014),Adventure|Comedy|Crime,145220
8401,Me and you (io e te) (2012),Drama,119360
8402,Free to Play (2014),Documentary,256561
8403,"Unknown Known, The (2013)",Documentary,209799
8404,The Raid 2: Berandal (2014),Action|Crime|Thriller,180299
8405,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action|Comedy,25706
8406,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,102382
8407,Calvary (2014),Comedy|Drama,157832
8408,Oculus (2013),Horror,157547
8409,God's Not Dead (2014),Drama,249660
8410,Cold in July (2014),Drama|Thriller,244509
8411,Rio 2 (2014),Adventure|Animation|Children|Comedy,172385
8412,"Honest Liar, An (2014)",Comedy|Documentary,262481
8413,Fading Gigolo (2013),Comedy,214030
8414,Transcendence (2014),Drama|Sci-Fi|IMAX,157353
8415,Hatchet III (2013),Comedy|Horror,167575
8416,"Other Woman, The (2014)",Comedy|Romance,193610
8417,"Haunted House 2, A (2014)",Comedy|Horror,184345
8418,Mulan II (2004),Action|Animation|Children|Comedy|Musical,12242
8419,Brick Mansions (2014),Action|Crime|Drama,254473
8420,Locke (2013),Drama,210479
8421,Neighbors (2014),Comedy,195589
8422,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy,258096
8423,Mom's Night Out (2014),Comedy,252680
8424,Lucy (2014),Action|Sci-Fi,240832
8425,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,127585
8426,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,124905
8427,Walk of Shame (2014),Comedy,187596
8428,Blue Ruin (2013),Thriller,188166
8429,Chef (2014),Comedy,212778
8430,Afflicted (2013),Horror|Sci-Fi|Thriller,210947
